NORAD ID,Satellite Name,Type,Mode,Downlink (MHz),Uplink (MHz),Inverted
53109,MTCube 2,Transmitter,GMSK,436.7500,N/A,False
61750,MTUSI-1,Transmitter,LoRa,438.1000,N/A,False
61750,MTUSI-1,Transmitter,FSK,435.6000,N/A,False
48908,Mandrake 2B,Transmitter,FSK,400.4975,N/A,False
66756,Mauve,Transmitter,FM,401.7500,N/A,False
66756,Mauve,Transmitter,LoRa,137.9250,N/A,False
66756,Mauve,Transmitter,FM,2250.0000,N/A,False
26546,MegSat-1,Transmitter,FM,137.9050,N/A,False
52145,Meridian-M 10,Transmitter,FM,279.5500,N/A,False
52145,Meridian-M 10,Transmitter,FM,483.7500,N/A,False
52145,Meridian-M 10,Transmitter,FM,992.4500,N/A,False
52145,Meridian-M 10,Transmitter,FM,486.2500,N/A,False
52145,Meridian-M 10,Transmitter,FM,484.2500,N/A,False
43758,MinXSS 2,Transmitter,GMSK,437.2500,N/A,False
57184,Monitor-2,Transmitter,AFSK,435.6500,N/A,False
57184,Monitor-2,Transmitter,FSK,435.8600,N/A,False
57184,Monitor-2,Transmitter,AFSK,435.8150,N/A,False
57184,Monitor-2,Transmitter,DOKA,435.9150,N/A,False
57184,Monitor-2,Transmitter,DOKA,435.0000,N/A,False
57180,Monitor-3,Transmitter,GMSK USP,435.2900,N/A,False
57180,Monitor-3,Transmitter,SSTV,435.2900,N/A,False
57180,Monitor-3,Transmitter,GMSK USP,435.2900,N/A,False
57182,Monitor-4,Transmitter,GMSK USP,436.0800,N/A,False
57182,Monitor-4,Transmitter,GMSK USP,436.0800,N/A,False
57182,Monitor-4,Transmitter,GMSK USP,436.0800,N/A,False
59099,MuSat-2,Transmitter,OQPSK,8390.0000,N/A,False
59099,MuSat-2,Transmitter,FM,8205.0000,N/A,False
59099,MuSat-2,Transmitter,OQPSK,8385.0000,N/A,False
98425,Mule 4T,Transmitter,LoRa,436.7000,N/A,False
99036,N3SS,Transmitter,BPSK,2218.0000,N/A,False
98511,NAHLA,Transmitter,FM,2245.0000,N/A,False
40024,NANOSATC-BR1,Transmitter,BPSK,145.8650,N/A,False
48963,NAPA 2,Transmitter,BPSK,401.1240,N/A,False
46320,NAPA-1,Transmitter,BPSK,401.1250,N/A,False
49044,NAUKA,Transmitter,FM,166.0750,N/A,False
49044,NAUKA,Transmitter,FM,631.0000,N/A,False
49044,NAUKA,Transmitter,FM,630.8730,N/A,False
49044,NAUKA,Transmitter,FM,631.1290,N/A,False
39151,NEE-01 PEGASUS,Transmitter,FM,910.0000,N/A,False
39441,NEE-02 Krysaor,Transmitter,FM,980.0000,N/A,False
46277,NEMO-HD,Transmitter,QPSK,8212.0000,N/A,False
46506,NETSAT 1,Transmitter,FSK AX.25 G3RUH,435.6000,N/A,False
46507,NETSAT 2,Transmitter,FSK AX.25 G3RUH,435.6000,N/A,False
46505,NETSAT 3,Transmitter,FSK AX.25 G3RUH,435.6000,N/A,False
46504,NETSAT 4,Transmitter,FSK AX.25 G3RUH,435.6000,N/A,False
60535,NIGHTJAR,Transmitter,GFSK,435.3500,N/A,False
44779,NINGXIA-1 1,Transmitter,FM,2270.6620,N/A,False
44779,NINGXIA-1 1,Transmitter,BPSK,2202.7210,N/A,False
44780,NINGXIA-1 2,Transmitter,FM,2289.1200,N/A,False
44781,NINGXIA-1 3,Transmitter,FM,2232.7200,N/A,False
44783,NINGXIA-1 5,Transmitter,FM,2270.6620,N/A,False
65053,NISAR,Transmitter,FM,2245.6800,N/A,False
25338,NOAA 15,Transmitter,BPSK,1544.5000,N/A,False
25338,NOAA 15,Transmitter,HRPT,1702.5000,N/A,False
25338,NOAA 15,Transmitter,DSB,137.3500,N/A,False
28654,NOAA 18,Transmitter,HRPT,1707.0000,N/A,False
28654,NOAA 18,Transmitter,FSK,137.9125,N/A,False
28654,NOAA 18,Transmitter,BPSK,2247.4840,N/A,False
28654,NOAA 18,Transmitter,BPSK,1544.5000,N/A,False
28654,NOAA 18,Transmitter,BPSK,465.9875,N/A,False
28654,NOAA 18,Transmitter,FMN,1698.0000,N/A,False
28654,NOAA 18,Transmitter,DSB,137.3500,N/A,False
33591,NOAA 19,Transmitter,BPSK,2247.5000,N/A,False
33591,NOAA 19,Transmitter,FM,137.9320,N/A,False
33591,NOAA 19,Transmitter,BPSK PMT-A3,465.9875,N/A,False
33591,NOAA 19,Transmitter,BPSK,1544.5000,N/A,False
33591,NOAA 19,Transmitter,HRPT,1698.0000,N/A,False
33591,NOAA 19,Transmitter,DSB,137.7700,N/A,False
33591,NOAA 19,Transmitter,FM,1702.5000,N/A,False
43013,NOAA 20,Transmitter,FM,1227.6000,N/A,False
43013,NOAA 20,Transmitter,QPSK,7812.0000,N/A,False
43013,NOAA 20,Transmitter,QPSK,26703.4000,N/A,False
43013,NOAA 20,Transmitter,BPSK,2247.5000,N/A,False
43013,NOAA 20,Transmitter,FM,1575.4200,N/A,False
43013,NOAA 20,Transmitter,BPSK,1544.5000,N/A,False
43013,NOAA 20,Transmitter,FM,2067.2700,N/A,False
43013,NOAA 20,Transmitter,FM,7812.0000,N/A,False
11416,NOAA 6,Transmitter,CW,137.5000,N/A,False
15427,NOAA 9,Transmitter,HRPT,1707.0000,N/A,False
15427,NOAA 9,Transmitter,BPSK,136.7700,N/A,False
6235,NOAA-2,Transmitter,APT,137.6200,N/A,False
6235,NOAA-2,Transmitter,FM,136.7700,N/A,False
6235,NOAA-2,Transmitter,HRPT,1697.5000,N/A,False
6235,NOAA-2,Transmitter,APT,137.5000,N/A,False
6235,NOAA-2,Transmitter,FM,136.7700,N/A,False
54234,NOAA-21 JPSS-2,Transmitter,BPSK,2247.5000,N/A,False
54234,NOAA-21 JPSS-2,Transmitter,FM,2067.2700,N/A,False
46494,NORBI,Transmitter,GFSK,436.7000,N/A,False
46494,NORBI,Transmitter,LoRa,436.7030,N/A,False
42828,NORSAT 2,Transmitter,FM,2209.0000,N/A,False
42828,NORSAT 2,Transponder,GMSK,161.7875,157.1875,False
48272,NORSAT 3,Transmitter,FM,2212.9930,N/A,False
38773,NOSS 3-6 (P),Transmitter,FM,2277.5190,N/A,False
43619,NOVASAR 1,Transmitter,FM,2226.6650,N/A,False
44340,NPSAT1,Transmitter,CERTO,400.0320,N/A,False
69002,NULINK-1,Transmitter,UNKNOWN,2217.9950,N/A,False
63211,NUSHSat1,Transmitter,FSK AX.100 Mode 5,436.2000,N/A,False
63211,NUSHSat1,Transmitter,FSK AX.100 Mode 5,436.2000,N/A,False
99515,NanoDragon,Transmitter,BPSK,437.3650,N/A,False
58810,NanoFF A,Transmitter,GMSK,435.9500,N/A,False
58810,NanoFF A,Transmitter,FM,2264.1260,N/A,False
58810,NanoFF A,Transmitter,FMN,435.9500,N/A,False
58755,NanoFF B,Transmitter,FMN,435.9500,N/A,False
58755,NanoFF B,Transmitter,BPSK,2263.9960,N/A,False
58755,NanoFF B,Transmitter,GMSK,435.9500,N/A,False
98431,NasbSat-1,Transmitter,GMSK USP,401.6000,N/A,False
98431,NasbSat-1,Transmitter,GMSK USP,401.5000,N/A,False
67285,NasbSat-2,Transmitter,GMSK USP,401.7000,N/A,False
67285,NasbSat-2,Transmitter,GMSK USP,401.8000,N/A,False
59587,NeonSat-1,Transmitter,FM,2242.7500,N/A,False
57179,Norby-2,Transmitter,LoRa,436.5000,N/A,False
57179,Norby-2,Transmitter,GFSK,436.5000,N/A,False
57179,Norby-2,Transmitter,GFSK,436.7000,N/A,False
98770,Norby-3,Transmitter,LoRa,436.5700,N/A,False
98770,Norby-3,Transmitter,FSK,436.5700,N/A,False
98322,NuLink-1,Transmitter,FSK,401.0000,N/A,False
98322,NuLink-1,Transmitter,FM,401.0000,N/A,False
98322,NuLink-1,Transmitter,FSK AX.100 Mode 5,2218.0000,N/A,False
98321,NuLink-2,Transmitter,FM,401.0000,N/A,False
98321,NuLink-2,Transmitter,FSK AX.100 Mode 5,2220.0000,N/A,False
98321,NuLink-2,Transmitter,FSK,401.0000,N/A,False
37224,O/OREOS,Transmitter,AFSK,437.3050,N/A,False
59917,OBJECT A,Transmitter,FM,401.2050,N/A,False
59917,OBJECT A,Transmitter,FM,400.6000,N/A,False
59918,OBJECT B,Transmitter,FSK,400.1500,N/A,False
59918,OBJECT B,Transmitter,FM,401.2500,N/A,False
69100,OBJECT D,Transmitter,UNKNOWN,401.1500,N/A,False
64051,OBJECT D,Transmitter,FM,401.4020,N/A,False
54254,OBJECT D,Transmitter,FM,1615.6890,N/A,False
49006,OBJECT D,Transmitter,BPSK,1615.6658,N/A,False
54685,OBJECT D,Transmitter,FM,1615.6990,N/A,False
49007,OBJECT E,Transmitter,BPSK,1615.6607,N/A,False
58921,OBJECT E,Transmitter,FSK,437.2500,N/A,False
54686,OBJECT E,Transmitter,FM,1615.6990,N/A,False
68202,OBJECT E,Transmitter,UNKNOWN,401.0500,N/A,False
64052,OBJECT E - 2025-103,Transmitter,FM,401.2500,N/A,False
68203,OBJECT F,Transmitter,UNKNOWN,401.2500,N/A,False
62615,OBJECT G,Transmitter,BPSK,2242.5000,N/A,False
62615,OBJECT G,Transmitter,FM,401.9000,N/A,False
51831,OBJECT H,Transmitter,BPSK,1615.6567,N/A,False
54689,OBJECT H,Transmitter,FM,1615.6980,N/A,False
53452,OBJECT J,Transmitter,FM,1615.6970,N/A,False
66674,OBJECT J,Transmitter,FM,401.9100,N/A,False
51832,OBJECT J - 2022-019,Transmitter,FM,401.8880,N/A,False
53453,OBJECT K,Transmitter,FM,1615.6990,N/A,False
51834,OBJECT L,Transmitter,BPSK,1615.6586,N/A,False
51835,OBJECT M,Transmitter,BPSK,1615.6591,N/A,False
54695,OBJECT P,Transmitter,FM,1615.6960,N/A,False
51839,OBJECT R,Transmitter,FM,1615.6860,N/A,False
51840,OBJECT S,Transmitter,FM,401.6500,N/A,False
51840,OBJECT S,Transmitter,FM,1615.6890,N/A,False
62626,OBJECT T,Transmitter,FM,2228.2500,N/A,False
51844,OBJECT W,Transmitter,FM,1615.6910,N/A,False
67271,OBJECT Z,Transmitter,FSK,437.2000,N/A,False
98373,OBZP1,Transmitter,DOKA,435.7150,N/A,False
98373,OBZP1,Transmitter,AFSK,435.6150,N/A,False
98373,OBZP1,Transmitter,AFSK,435.7150,N/A,False
26702,ODIN,Transmitter,BPSK,2265.1540,N/A,False
26702,ODIN,Transmitter,QPSK,2208.1390,N/A,False
45860,OFEQ-16,Transmitter,FM,2285.0000,N/A,False
52157,OMNI-L1,Transmitter,FM,401.0500,N/A,False
52771,OMNI-L2,Transmitter,FM,401.0500,N/A,False
98991,OMNI-LER1,Transmitter,FM,2245.0000,N/A,False
55904,OMOTENASHI,Transmitter,FM,437.4100,N/A,False
55904,OMOTENASHI,Transmitter,FM,8494.5300,N/A,False
55904,OMOTENASHI,Transmitter,PSK31,437.4100,N/A,False
55904,OMOTENASHI,Transmitter,PSK31,437.3100,N/A,False
55904,OMOTENASHI,Transmitter,FM,437.3100,N/A,False
98716,ONDOSAT-OWL-10,Transmitter,LoRa,400.1600,N/A,False
98715,ONDOSAT-OWL-11,Transmitter,LoRa,400.1600,N/A,False
98714,ONDOSAT-OWL-12,Transmitter,LoRa,400.1600,N/A,False
98723,ONDOSAT-OWL-3,Transmitter,LoRa,400.1600,N/A,False
98722,ONDOSAT-OWL-4,Transmitter,LoRa,400.1600,N/A,False
98721,ONDOSAT-OWL-5,Transmitter,LoRa,400.1600,N/A,False
98720,ONDOSAT-OWL-6,Transmitter,LoRa,400.1600,N/A,False
98719,ONDOSAT-OWL-7,Transmitter,LoRa,400.1600,N/A,False
98718,ONDOSAT-OWL-8,Transmitter,LoRa,400.1600,N/A,False
98717,ONDOSAT-OWL-9,Transmitter,LoRa,400.1600,N/A,False
60240,OOV-Cube,Transmitter,AFSK,435.9500,N/A,False
60240,OOV-Cube,Transmitter,FM,2263.0000,N/A,False
26063,OPAL,Transmitter,FSK,437.1000,N/A,False
10033,OPS 5644,Transmitter,FM,2252.5360,N/A,False
10033,OPS 5644,Transmitter,FM,2237.5000,N/A,False
4237,OPS 7613 (P/L 4),Transmitter,CW,137.4070,N/A,False
5680,OPS 7898 (NRL P/L 172),Transmitter,CW,137.0790,N/A,False
98924,OPTIMUS 2,Transmitter,QPSK,2260.0000,N/A,False
98370,OPTISAT,Transmitter,,2275.0000,N/A,False
98370,OPTISAT,Transmitter,GMSK,400.3600,N/A,False
98370,OPTISAT,Transmitter,,2235.0000,N/A,False
42900,OPTSAT 3000,Transmitter,FM,2285.0000,N/A,False
99053,ORB-12 STRIDER,Transmitter,FM,2260.0000,N/A,False
69006,ORBASTRO-JEN-1,Transmitter,FM,2259.9850,N/A,False
58258,ORBASTRO-PC-1,Transmitter,FM,2260.0000,N/A,False
25984,ORBCOMM FM 36,Transmitter,DPSK,137.4400,N/A,False
25984,ORBCOMM FM 36,Transmitter,OQPSK,137.5600,N/A,False
25984,ORBCOMM FM 36,Transmitter,CW,400.1000,N/A,False
40087,ORBCOMM FM107,Transmitter,,137.2500,N/A,False
40086,ORBCOMM FM109,Transmitter,FM,137.2500,N/A,False
41183,ORBCOMM FM118,Transmitter,FM,137.2880,N/A,False
60525,ORESAT0.5,Transmitter,GMSK,436.5000,N/A,False
25635,ORSTED,Transceiver,BPSK,2296.0000,2114.0000,False
25635,ORSTED,Transceiver,BPSK,2215.0000,N/A,False
7530,OSCAR 7,Transmitter,CW,29.5020,N/A,False
7530,OSCAR 7,Transponder,USB,145.9250,432.1250,True
7530,OSCAR 7,Transmitter,CW,145.9775,N/A,False
7530,OSCAR 7,Transponder,USB,29.4000,145.8500,False
7530,OSCAR 7,Transmitter,CW,435.1000,N/A,False
7530,OSCAR 7,Transmitter,CW,2304.1000,N/A,False
7530,OSCAR 7,Transponder,CW,29.4000,145.8500,False
41757,OSIRIS-REx,Transmitter,FM,8445.5380,N/A,False
98990,OSW Cazorla,Transmitter,FM,2203.7000,N/A,False
98990,OSW Cazorla,Transmitter,FM,2220.0000,N/A,False
63235,OTP-2,Transmitter,FSK,2222.5000,N/A,False
63235,OTP-2,Transmitter,GFSK,400.5000,N/A,False
66678,OTTER,Transmitter,GMSK,401.0250,N/A,False
2389,OV3-3,Transmitter,USB,258.4800,N/A,False
22491,OXP-1,Transmitter,PSK,137.0500,N/A,False
44905,Object A,Transmitter,FM,387.4623,N/A,False
62081,Object A,Transmitter,BPSK,2260.5000,N/A,False
58849,Object A,Transmitter,FM,2221.0000,N/A,False
65259,Object A,Transmitter,FM,400.7500,N/A,False
62081,Object A,Transmitter,FM,400.6380,N/A,False
67646,Object A,Transmitter,FM,2253.5920,N/A,False
56731,Object A,Transmitter,FM,2206.8000,N/A,False
65815,Object A,Transmitter,FM,2252.8710,N/A,False
44905,Object A,Transmitter,FM,388.6873,N/A,False
44905,Object A,Transmitter,FM,265.0590,N/A,False
45016,Object A,Transmitter,BPSK,2279.9500,N/A,False
45939,Object A,Transmitter,FM,2246.1540,N/A,False
65815,Object A,Transmitter,FM,2218.5590,N/A,False
67277,Object AF,Transmitter,LoRa,435.8400,N/A,False
58821,Object B,Transmitter,FM,401.4500,N/A,False
62726,Object B,Transmitter,FM,2238.0000,N/A,False
66054,Object B,Transmitter,FM,2230.8000,N/A,False
44880,Object B,Transmitter,FM,2264.3980,N/A,False
49316,Object B,Transmitter,FM,2283.1290,N/A,False
49316,Object B,Transmitter,FM,2211.5970,N/A,False
66651,Object B,Transmitter,FM,2249.0440,N/A,False
66994,Object B,Transmitter,FM,2222.5000,N/A,False
65489,Object B,Transmitter,FM,401.1000,N/A,False
60521,Object BF,Transmitter,BPSK,2219.0000,N/A,False
67748,Object C,Transmitter,BPSK,2242.0000,N/A,False
68418,Object C,Transmitter,FM,400.3560,N/A,False
57492,Object C,Transmitter,FM,2285.0000,N/A,False
57492,Object C,Transmitter,FM,2284.1000,N/A,False
58989,Object C,Transmitter,BPSK,2277.3070,N/A,False
66741,Object CD,Transmitter,FM,2288.0000,N/A,False
65262,Object D,Transmitter,FM,2288.2000,N/A,False
51827,Object D,Transmitter,FM,401.6500,N/A,False
48843,Object D,Transmitter,FM,2284.0770,N/A,False
44882,Object D,Transmitter,FM,401.5500,N/A,False
44883,Object E,Transmitter,FM,2204.4010,N/A,False
51951,Object F,Transmitter,FM,402.7920,N/A,False
54687,Object F,Transmitter,FSK,400.5500,N/A,False
67254,Object G,Transmitter,FM,435.8520,N/A,False
67254,Object G,Transmitter,FM,436.0300,N/A,False
68357,Object H,Transmitter,FM,2214.2290,N/A,False
53451,Object H,Transmitter,BPSK,1615.6950,N/A,False
58925,Object J,Transmitter,FM,2246.4050,N/A,False
44887,Object J,Transmitter,FM,2252.9990,N/A,False
68989,Object K,Transmitter,FM,2261.9440,N/A,False
68430,Object Q,Transmitter,FM,2219.0000,N/A,False
66682,Object S,Transmitter,FM,2251.5000,N/A,False
66682,Object S,Transmitter,FM,2253.5200,N/A,False
62654,Objext AX,Transmitter,FM,401.8500,N/A,False
58323,Observer-1A,Transmitter,FM,2246.0000,N/A,False
35931,Oceansat 2,Transmitter,BPSK,2250.0000,N/A,False
35931,Oceansat 2,Transmitter,FM,2245.0000,N/A,False
54361,Oceansat 3,Transmitter,FM,8275.0000,N/A,False
54361,Oceansat 3,Transmitter,FM,465.9880,N/A,False
54361,Oceansat 3,Transmitter,BPSK,2250.0000,N/A,False
54361,Oceansat 3,Transmitter,QPSK,1703.0000,N/A,False
55803,Oneweb-0639,Transmitter,FM,2257.2280,N/A,False
63236,Orbastro-TR5,Transmitter,FM,2259.9850,N/A,False
41187,Orbcomm FM108,Transmitter,FM,137.4600,N/A,False
41187,Orbcomm FM108,Transmitter,FM,137.7130,N/A,False
41182,Orbcomm FM110,Transmitter,FM,137.2880,N/A,False
41184,Orbcomm FM112,Transmitter,FM,137.8000,N/A,False
41184,Orbcomm FM112,Transmitter,FM,137.6630,N/A,False
41185,Orbcomm FM113,Transmitter,FM,137.8000,N/A,False
41185,Orbcomm FM113,Transmitter,FM,137.6630,N/A,False
41179,Orbcomm FM114,Transmitter,FM,137.7400,N/A,False
41179,Orbcomm FM114,Transmitter,FM,137.2880,N/A,False
41189,Orbcomm FM116,Transmitter,FM,137.8000,N/A,False
41189,Orbcomm FM116,Transmitter,FM,137.6630,N/A,False
41188,Orbcomm FM117,Transmitter,FM,137.7130,N/A,False
41188,Orbcomm FM117,Transmitter,FM,137.4600,N/A,False
99105,Orbiter SN3,Transmitter,FM,2245.0000,N/A,False
68795,OrigamiSat-2,Transmitter,QPSK,5840.0000,N/A,False
68795,OrigamiSat-2,Transmitter,CW,5840.0000,N/A,False
68795,OrigamiSat-2,Transmitter,BPSK,5840.0000,N/A,False
68795,OrigamiSat-2,Transmitter,CW,437.5050,N/A,False
68795,OrigamiSat-2,Transmitter,AFSK,437.5050,N/A,False
56933,Otter Pup,Transmitter,GFSK,400.5000,N/A,False
64537,Otter Pup 2,Transmitter,GFSK,400.5000,N/A,False
68428,Out of the Box,Transmitter,GMSK,402.3600,N/A,False
99101,Outpost Mission 1,Transmitter,FM,401.0500,N/A,False
99101,Outpost Mission 1,Transmitter,FM,401.5000,N/A,False
58334,Outpost Mission 2,Transmitter,FM,401.5000,N/A,False
58334,Outpost Mission 2,Transmitter,FM,401.2500,N/A,False
58928,PACE,Transmitter,FM,2273.1300,N/A,False
48909,PACE-1,Transmitter,FM,2283.0720,N/A,False
20439,PACSAT,Transmitter,CW,437.0260,N/A,False
20439,PACSAT,Transmitter,BPSK,437.0510,N/A,False
20439,PACSAT,Transmitter,BPSK,437.0260,N/A,False
64559,PADRE,Transmitter,FM,2277.5000,N/A,False
64559,PADRE,Transmitter,GMSK,401.3600,N/A,False
98415,PANDORA,Transmitter,FM,2211.9000,N/A,False
59065,PARS 1,Transmitter,FM,145.0000,N/A,False
59065,PARS 1,Transmitter,FM,2221.0000,N/A,False
68456,PARUS-6U1,Transmitter,GMSK,437.1950,N/A,False
68456,PARUS-6U1,Transmitter,FM,2402.0000,N/A,False
98707,PARUS-T1,Transceiver,AFSK,145.8250,145.8250,False
98707,PARUS-T1,Transmitter,AFSK,436.8500,N/A,False
98602,PARUS-T2,Transmitter,AFSK,437.8500,N/A,False
62653,PAUSAT1,Transmitter,FM,8342.5000,N/A,False
62653,PAUSAT1,Transmitter,FM,2262.5000,N/A,False
43215,PAZ,Transmitter,FM,8150.0000,N/A,False
43215,PAZ,Transmitter,FM,2284.9910,N/A,False
26931,PCSAT,Transmitter,AFSK,145.8268,N/A,False
26931,PCSAT,Transceiver,AFSK,145.8250,145.8250,True
26931,PCSAT,Transmitter,AFSK,144.3900,N/A,False
98332,PEARL-1A,Transmitter,GFSK,401.5400,N/A,False
98330,PEARL-1B,Transmitter,GFSK,401.6200,N/A,False
98491,PERSAT01,Transmitter,FM,437.1250,N/A,False
40039,PERSEUS M1,Transmitter,GFSK,400.1700,N/A,False
64874,PEXT,Transmitter,FM,2257.4500,N/A,False
64874,PEXT,Transmitter,FM,2235.0000,N/A,False
66681,PHASMA-DIRAC,Transceiver,FSK,400.5500,401.2500,False
66681,PHASMA-DIRAC,Transceiver,FSK,2208.0000,2108.0000,False
66673,PHASMA-LAMARR,Transceiver,FSK,400.6000,401.2500,False
66673,PHASMA-LAMARR,Transceiver,FSK,2210.0000,2108.0000,False
98512,PHI-1,Transmitter,GMSK,436.8500,N/A,False
98512,PHI-1,Transmitter,FM,2230.0000,N/A,False
98347,PHOBOS,Transmitter,FSK,2240.7500,N/A,False
98347,PHOBOS,Transmitter,GMSK,400.8000,N/A,False
56959,PHOTON-04,Transmitter,FM,2272.5000,N/A,False
98475,PIAST-M,Transmitter,FM,2273.0000,N/A,False
98474,PIAST-S1,Transmitter,FM,2280.0000,N/A,False
98473,PIAST-S2,Transmitter,FM,2287.0000,N/A,False
99024,PICO-1A-1,Transmitter,LoRa,454.1000,N/A,False
99024,PICO-1A-1,Transmitter,LoRa,454.3000,N/A,False
99023,PICO-1A-2,Transmitter,LoRa,454.3000,N/A,False
99023,PICO-1A-2,Transmitter,LoRa,454.1000,N/A,False
99022,PICO-1A-3,Transmitter,LoRa,454.3000,N/A,False
99022,PICO-1A-3,Transmitter,LoRa,454.1000,N/A,False
99021,PICO-1A-4,Transmitter,LoRa,454.1000,N/A,False
99021,PICO-1A-4,Transmitter,LoRa,454.3000,N/A,False
99020,PICO-1A-5,Transmitter,LoRa,454.3000,N/A,False
99020,PICO-1A-5,Transmitter,LoRa,454.1000,N/A,False
99019,PICO-1A-6,Transmitter,LoRa,454.1000,N/A,False
99019,PICO-1A-6,Transmitter,LoRa,454.3000,N/A,False
99018,PICO-1A-7,Transmitter,LoRa,454.1000,N/A,False
99018,PICO-1A-7,Transmitter,LoRa,454.3000,N/A,False
99016,PICO-1A-9,Transmitter,LoRa,454.3000,N/A,False
99016,PICO-1A-9,Transmitter,LoRa,454.1000,N/A,False
98820,PICO-1B-3,Transmitter,LoRa,450.1875,N/A,False
98821,PICO-1B-4,Transmitter,LoRa,450.0625,N/A,False
98823,PICO-1B-6,Transmitter,LoRa,450.0625,N/A,False
98824,PICO-1B-7,Transmitter,LoRa,450.1875,N/A,False
98825,PICO-1B-8,Transmitter,LoRa,450.0625,N/A,False
98826,PICO-1B-9,Transmitter,LoRa,450.1875,N/A,False
47448,PIXL-1,Transmitter,MSK AX.100 Mode 5,400.5750,N/A,False
47448,PIXL-1,Transmitter,MSK AX.100 Mode 5,400.5750,N/A,False
47448,PIXL-1,Transmitter,FM,2262.5000,N/A,False
58262,PLATERO,Transceiver,QPSK,2217.9000,2049.7000,False
39019,PLEIADES 1B,Transmitter,BPSK,2269.2000,N/A,False
98724,PLEIADES-ORPHEUS,Transmitter,LoRa,437.4000,N/A,False
48268,PNEO3,Transmitter,BPSK,2265.8630,N/A,False
49070,PNEO4,Transmitter,BPSK,2265.8620,N/A,False
23802,POLAR,Transmitter,FM,2264.9850,N/A,False
40042,POLYITAN-1,Transmitter,FSK,437.6750,N/A,False
98706,POQUITO,Transmitter,CW,437.0500,N/A,False
98706,POQUITO,Transmitter,GFSK,437.0500,N/A,False
65573,PRAETORIAN SDA_610,Transmitter,FM,2225.6710,N/A,False
41783,PRATHAM,Transmitter,CW,145.9800,N/A,False
41783,PRATHAM,Transmitter,FSK,437.4550,N/A,False
99054,PRECURSOR,Transponder,USB,145.9625,435.0125,True
99054,PRECURSOR,Transponder,USB,2400.6000,1261.2500,True
99054,PRECURSOR,Transmitter,GMSK,144.0150,N/A,False
59965,PREFIRE-1,Transmitter,BPSK,2212.1000,N/A,False
59965,PREFIRE-1,Transmitter,BPSK,2212.5000,N/A,False
59881,PREFIRE-2,Transmitter,,2212.5000,N/A,False
58023,PRETTY,Transmitter,BPSK,2250.0000,N/A,False
58023,PRETTY,Transmitter,FM,2244.2200,N/A,False
58023,PRETTY,Transmitter,GFSK,137.7400,N/A,False
44072,PRISMA,Transmitter,BPSK,2283.5000,N/A,False
26958,PROBA-1,Transmitter,BPSK,2235.0000,N/A,False
36037,PROBA-2,Transmitter,BPSK,2235.0000,N/A,False
36037,PROBA-2,Transmitter,BPSK,2235.0000,N/A,False
39159,PROBA-V,Transmitter,BPSK,2235.0000,N/A,False
38756,PROITERES,Transmitter,CW,437.4850,N/A,False
98705,PROMETHEUS-1,Transmitter,LoRa,437.4000,N/A,False
5580,PROSPERO,Transmitter,FSK,137.5600,N/A,False
61793,PROTOSAT-1,Transmitter,BPSK,2230.3920,N/A,False
65055,PRSC-S1,Transmitter,FM,2209.2000,N/A,False
43530,PRSS 1,Transmitter,FM,2275.4380,N/A,False
60565,"PTD-4, PT4F1N",Transmitter,FSK,401.2050,N/A,False
60523,PTD-R,Transmitter,FSK,401.2050,N/A,False
60523,PTD-R,Transmitter,BPSK,2213.2000,N/A,False
63178,PUNCH-NFI00,Transmitter,FM,2216.1000,N/A,False
58025,PVCC,Transmitter,BPSK,8175.5000,N/A,False
58025,PVCC,Transmitter,BPSK,2221.0000,N/A,False
98513,PW-6U,Transmitter,FM,401.1000,N/A,False
98513,PW-6U,Transmitter,FM,2265.5000,N/A,False
98928,PYXIS,Transmitter,FM,8175.0000,N/A,False
98928,PYXIS,Transmitter,FM,2278.2500,N/A,False
43529,Paktes 1A,Transmitter,FM,2245.5000,N/A,False
43529,Paktes 1A,Transmitter,FM,2250.0000,N/A,False
43529,Paktes 1A,Transmitter,FM,401.4150,N/A,False
68416,PeakSat,Transmitter,FSK,400.5000,N/A,False
68416,PeakSat,Transmitter,CW,400.5000,N/A,False
14129,Phase 3-B,Transmitter,CW,145.8100,N/A,False
14129,Phase 3-B,Transmitter,CW,145.9870,N/A,False
26609,Phase 3-D,Transmitter,BPSK,435.4500,N/A,False
98405,Platform-6,Transmitter,GMSK,401.3600,N/A,False
99095,Pleiades-Squared,Transmitter,LoRa,437.4000,N/A,False
99095,Pleiades-Squared,Transmitter,FSK,437.4000,N/A,False
99095,Pleiades-Squared,Transceiver,LoRa,437.4000,437.4000,False
99206,Pleiades-Yearling,Transmitter,LoRa,437.4000,N/A,False
98421,Polytech Universe 6,Transmitter,LoRa,436.3500,N/A,False
57191,Polytech Universe-3,Transmitter,FSK,436.5500,N/A,False
57191,Polytech Universe-3,Transmitter,LoRa,436.5500,N/A,False
98776,Polytech Universe-4,Transmitter,LoRa,435.2500,N/A,False
98776,Polytech Universe-4,Transmitter,FSK,435.2500,N/A,False
98775,Polytech Universe-5,Transmitter,FSK,436.3500,N/A,False
98775,Polytech Universe-5,Transmitter,LoRa,437.8850,N/A,False
59105,Pony Express-2 SV1,Transmitter,GMSK,400.8400,N/A,False
59105,Pony Express-2 SV1,Transmitter,QPSK,2492.0000,N/A,False
59105,Pony Express-2 SV1,Transmitter,FM,8380.0000,N/A,False
